"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","Celltype"
0.00219280260966381,0.269210031962982,0.95,0.952,1,"2","FSTL1","AVC"
0.00220945926377395,0.411605893826685,0.758,0.692,1,"2","PXN","AVC"
0.00224390280751939,0.374728587267307,0.708,0.603,1,"2","C19orf12","AVC"
0.002251396011174,0.649252028423277,0.267,0.167,1,"2","ANKRD63","AVC"
0.00226290813485078,0.398066830777322,0.658,0.533,1,"2","YIF1B","AVC"
0.00233551262793163,0.29134335012101,0.845,0.727,1,"2","GSR","AVC"
0.00235813265661368,0.291924982821389,0.857,0.815,1,"2","DENND5A","AVC"
0.0024566262473244,0.34923494521023,0.696,0.577,1,"2","LRRC42","AVC"
0.00248481114794841,0.299358436316581,0.832,0.745,1,"2","SLC25A1","AVC"
0.00248996446764963,0.613040982959561,0.323,0.215,1,"2","OPLAH","AVC"
0.00250074278919432,0.332950754337002,0.714,0.61,1,"2","POMP","AVC"
0.00250266163360368,0.254217677299368,0.776,0.744,1,"2","NSD1","AVC"
0.00251542408452251,0.365517238583439,0.646,0.514,1,"2","AIP","AVC"
0.00253923339108562,0.325613811001211,0.491,0.368,1,"2","WIPI1","AVC"
0.00258137058843602,0.292832904356893,0.814,0.692,1,"2","GFM1","AVC"
0.00263148692063286,0.382961266662657,0.627,0.513,1,"2","TRIM54","AVC"
0.00263330210346835,0.25463115073027,0.776,0.679,1,"2","HMGA2","AVC"
0.0026359993681439,0.313764057406019,0.839,0.778,1,"2","CTTN","AVC"
0.00275198473873882,0.359114755134402,0.77,0.682,1,"2","PGK1","AVC"
0.00276232727367509,0.27667008790282,0.901,0.819,1,"2","NDUFV3","AVC"
0.00280571565692749,0.458991001579198,0.516,0.397,1,"2","GNG5","AVC"
0.00281309988000323,0.479981657140694,0.652,0.564,1,"2","DHX32","AVC"
0.00289863531273572,0.417473804362719,0.466,0.344,1,"2","SELENOM","AVC"
0.00290926359889963,0.335445281827007,0.727,0.592,1,"2","RDH11","AVC"
0.00294056601147137,0.256364024415529,0.857,0.788,1,"2","POLDIP2","AVC"
0.00295002843347742,0.759794561933997,0.286,0.182,1,"2","ZBTB7B","AVC"
0.00295678877662218,0.455303321754663,0.578,0.489,1,"2","MIR1915HG","AVC"
0.00297681171552067,0.280543773231474,0.82,0.741,1,"2","MAP3K7","AVC"
0.00300666496112959,0.456937146151016,0.553,0.436,1,"2","SAMD4A","AVC"
0.00305448100472284,0.258056851933212,0.932,0.899,1,"2","UBE2V1","AVC"
0.00307372137119912,0.399683445387249,0.621,0.48,1,"2","FAM217B","AVC"
0.00307513948717788,0.25461944288784,0.634,0.509,1,"2","SQLE","AVC"
0.00309818752896073,0.432571167422932,0.528,0.421,1,"2","TNFRSF12A","AVC"
0.00309938410441584,0.796562838526367,0.255,0.159,1,"2","PPP1R3D","AVC"
0.00314942202071144,0.354353413644365,0.627,0.49,1,"2","BCAS2","AVC"
0.00324309847156124,0.394275415019786,0.522,0.395,1,"2","NFKBIZ","AVC"
0.00325622166611521,0.701041936468755,0.348,0.251,1,"2","LACTB","AVC"
0.00328657978475579,0.347303797600192,0.708,0.59,1,"2","FAF1","AVC"
0.00335230850080659,0.383040876727088,0.752,0.652,1,"2","DRAM2","AVC"
0.00346359401938575,0.530059997545292,0.528,0.443,1,"2","GCHFR","AVC"
0.00347032303717698,0.453445348810225,0.571,0.452,1,"2","ROR1","AVC"
0.00356029610339615,0.47335014198131,0.59,0.505,1,"2","NUDT22","AVC"
0.00357476009782149,0.323394060451598,0.814,0.738,1,"2","MLLT3","AVC"
0.00360638054659599,0.356006078345629,0.77,0.688,1,"2","IFT57","AVC"
0.00375123355961781,0.26444429373178,0.863,0.832,1,"2","CDC123","AVC"
0.0037737431932453,0.553337572606506,0.46,0.35,1,"2","SPTB","AVC"
0.00379428076823427,0.32939931035939,0.783,0.714,1,"2","PHF6","AVC"
0.00383951316584852,0.56926844899549,0.503,0.416,1,"2","ANKRD9","AVC"
0.00392326101292783,0.396487019318946,0.553,0.443,1,"2","B4GALT6","AVC"
0.00395700312331093,0.398322042658456,0.516,0.4,1,"2","CDC37L1","AVC"
0.00401756813587234,0.254892177383895,0.826,0.76,1,"2","EIF3M","AVC"
0.00404063058940459,0.72757650895952,0.292,0.195,1,"2","ZFHX2","AVC"
0.00410733634759753,0.341829220871344,0.665,0.56,1,"2","GYPC","AVC"
0.00418058231743038,0.539488155827337,0.416,0.299,1,"2","CEP104","AVC"
0.0042135915994035,0.42204739233195,0.615,0.511,1,"2","ACLY","AVC"
0.00423119464447329,0.331418810977652,0.714,0.602,1,"2","MTCH2","AVC"
0.00423370168720598,0.473517076488604,0.484,0.374,1,"2","MON1B","AVC"
0.00428296622779568,0.288206079770836,0.783,0.723,1,"2","ATP5MC1","AVC"
0.0042926549676861,0.311377047507957,0.925,0.871,1,"2","PPP1R1A","AVC"
0.00430957926728156,0.384367642939158,0.621,0.529,1,"2","SLC25A5","AVC"
0.00432612139772093,0.25735106477785,0.876,0.81,1,"2","NDUFA1","AVC"
0.00467451250006874,0.405352340154553,0.528,0.403,1,"2","PEX3","AVC"
0.00482779265411826,0.402472733696014,0.621,0.511,1,"2","RASSF5","AVC"
0.00486513336895969,0.697364895762994,0.335,0.241,1,"2","MYPN","AVC"
0.00500228091802312,0.379207511486057,0.634,0.554,1,"2","ACBD5","AVC"
0.0051428477945789,0.327763574316104,0.714,0.64,1,"2","DNAJC15","AVC"
0.00518242973815184,0.529054153150786,0.447,0.347,1,"2","TBC1D22B","AVC"
0.00532457090227847,0.426125316586826,0.385,0.279,1,"2","SPHK1","AVC"
0.00539503562822152,0.323216005550885,0.385,0.269,1,"2","TNS1","AVC"
0.00541485781735123,0.428962894067537,0.59,0.485,1,"2","TALDO1","AVC"
0.00547693768762162,0.270729343093387,0.851,0.821,1,"2","PCBD1","AVC"
0.00554037246888711,0.390854722707449,0.683,0.582,1,"2","BAG3","AVC"
0.00556976225467813,0.605958949225773,0.366,0.267,1,"2","TMEM38A","AVC"
0.00563147694726345,0.292311086390659,0.888,0.843,1,"2","FH","AVC"
0.00570941582216188,0.446084989194558,0.528,0.421,1,"2","NDUFAF4","AVC"
0.00571647893024974,0.57719063439818,0.46,0.358,1,"2","GSKIP","AVC"
0.00576028879868006,0.413601432345993,0.441,0.327,1,"2","ZC3HAV1L","AVC"
0.00577489388794933,0.293723252029811,0.919,0.856,1,"2","UBE2D3","AVC"
0.00584817810218731,0.404138315276699,0.652,0.566,1,"2","C15orf41","AVC"
0.00585701908409924,0.291043356606626,0.832,0.746,1,"2","STK11","AVC"
0.00593512798561864,0.313875381792985,0.758,0.696,1,"2","FIBP","AVC"
0.00600971585821318,0.513925775174626,0.534,0.427,1,"2","TWF2","AVC"
0.00608701174008952,0.255587271848432,0.839,0.824,1,"2","CFL2","AVC"
0.00609863625669867,0.323414105612108,0.683,0.59,1,"2","USB1","AVC"
0.00616655126678593,0.255602507531035,0.839,0.79,1,"2","TIMM23","AVC"
0.00622322944069817,0.306001792594942,0.789,0.688,1,"2","DYNC1LI1","AVC"
0.00628487783423084,0.481168936951406,0.497,0.366,1,"2","PPARA","AVC"
0.00635317899173729,0.369337283952841,0.571,0.467,1,"2","NEURL2","AVC"
0.00635872753371279,0.74657387282689,0.342,0.244,1,"2","ENOX2","AVC"
0.00642217996730587,0.472583738902087,0.255,0.16,1,"2","PDLIM2","AVC"
0.0066524042907753,0.331742472062696,0.783,0.744,1,"2","AIFM1","AVC"
0.00669932102262638,0.381312200236257,0.671,0.573,1,"2","WWC3","AVC"
0.00672964729246264,0.468920802990794,0.596,0.508,1,"2","SCRN1","AVC"
0.00673236768625012,0.280843491091865,0.832,0.763,1,"2","ANXA11","AVC"
0.00679994328563521,0.615984605427745,0.373,0.271,1,"2","MAFG","AVC"
0.00686668879521972,0.298910555804131,0.634,0.513,1,"2","RNF208","AVC"
0.00688712600836501,0.305547873848772,0.832,0.785,1,"2","SMIM19","AVC"
0.00690519663829641,0.350101852624663,0.839,0.783,1,"2","TSC22D2","AVC"
0.00702438394398025,0.346920309686674,0.907,0.867,1,"2","DDIT4","AVC"
0.0071026271184355,0.374480187313253,0.59,0.472,1,"2","NSL1","AVC"
0.00710272573377863,0.433190167688506,0.702,0.663,1,"2","CSK","AVC"
0.00717258603595112,0.266343652739756,0.714,0.642,1,"2","TMEM64","AVC"
0.00720579306771314,0.289370717579598,0.814,0.756,1,"2","PSMA2","AVC"
0.00722367255403339,0.272267410108617,0.826,0.733,1,"2","SLC35B1","AVC"
0.00725080351761884,0.352803639351437,0.596,0.514,1,"2","FNTB","AVC"
0.00737236809864775,0.30513343730157,0.795,0.749,1,"2","EIF1AY","AVC"
0.00745391774827188,0.748525381335171,0.292,0.206,1,"2","SLC29A2","AVC"
0.00747319960215992,0.296109498594204,0.745,0.631,1,"2","C1QBP","AVC"
0.00753323139221438,0.320339952631819,0.627,0.513,1,"2","COPS9","AVC"
0.00755066107817501,0.282640548988209,0.696,0.579,1,"2","DUSP27","AVC"
0.00784093473411321,0.367097178265773,0.466,0.358,1,"2","AFAP1","AVC"
0.00797766913582967,0.281883858166938,0.665,0.549,1,"2","MAP1A","AVC"
0.00800129266594743,0.383407509634898,0.807,0.799,1,"2","SDHB","AVC"
0.00802717627669381,0.374210781151572,0.733,0.675,1,"2","DNAJC21","AVC"
0.00830978281122342,0.421153694407191,0.478,0.379,1,"2","ZMAT5","AVC"
0.00841900845856339,0.33483034337883,0.702,0.663,1,"2","MTERF2","AVC"
0.00843897095510646,0.281182668006434,0.702,0.622,1,"2","CLOCK","AVC"
0.00864312356962318,0.295631077023847,0.658,0.578,1,"2","C6orf62","AVC"
0.00875717802775833,0.369181069334467,0.596,0.511,1,"2","CAPRIN2","AVC"
0.00888074271809867,0.359864236919966,0.677,0.553,1,"2","HABP4","AVC"
0.00893501488239697,0.345475828038888,0.783,0.74,1,"2","PARVA","AVC"
0.00906457062162925,0.805366856618074,0.267,0.184,1,"2","MRAP2","AVC"
0.00907573981432036,0.290761843226023,0.745,0.658,1,"2","DPM1","AVC"
0.00916344840162179,0.309853910501395,0.571,0.451,1,"2","ARHGAP6","AVC"
0.00922554454320221,0.281154047973264,0.87,0.812,1,"2","RBX1","AVC"
0.00926584760555887,0.26257716546403,0.491,0.361,1,"2","GNAO1","AVC"
0.00929073961737727,0.398678276745058,0.41,0.322,1,"2","ADGRA2","AVC"
0.00936272851593933,0.394309189025368,0.739,0.669,1,"2","SENP2","AVC"
0.0096315355404323,0.254992235588357,0.745,0.646,1,"2","AP1B1","AVC"
0.00978904141387195,0.274262657041208,0.776,0.743,1,"2","MLLT11","AVC"
0.00982204773795783,0.284516406439125,0.876,0.784,1,"2","COL2A1","AVC"
2.20715032919787e-142,7.21154846305928,0.796,0.017,3.60648363790932e-138,"3","TOP2A","AVC"
2.37256976299092e-138,8.08863866076528,0.714,0.008,3.87677899272717e-134,"3","NCAPG","AVC"
2.49549424951475e-137,7.01045402112021,0.714,0.008,4.07763760370711e-133,"3","SPC25","AVC"
1.00801879619827e-133,7.44964975813849,0.704,0.009,1.64710271298798e-129,"3","TK1","AVC"
1.5525249842657e-132,8.12594908585124,0.673,0.006,2.53682582429015e-128,"3","RRM2","AVC"
2.44544673823457e-130,6.42698513178539,0.776,0.022,3.99585997027529e-126,"3","MYBL2","AVC"
7.77693145146783e-129,6.92058605816436,0.684,0.009,1.27075059916984e-124,"3","PBK","AVC"
2.57647831268424e-127,8.80285408341009,0.622,0.002,4.20996556292605e-123,"3","CDCA8","AVC"
2.11633944177101e-124,6.65562048917313,0.755,0.024,3.45809864785383e-120,"3","KIFC1","AVC"
2.99551839708576e-122,6.22659280670281,0.673,0.011,4.89467706083813e-118,"3","CIT","AVC"
1.78503185566969e-118,6.43914957168568,0.735,0.025,2.91674205216427e-114,"3","FOXM1","AVC"
3.13651500733404e-118,7.88806718131876,0.592,0.003,5.12506552198382e-114,"3","CKAP2L","AVC"
4.50466286119505e-118,6.06895390605053,0.724,0.023,7.3606191151927e-114,"3","SPC24","AVC"
8.02337844935069e-118,6.77931027737393,0.643,0.01,1.3110200386239e-113,"3","KIF2C","AVC"
7.71291905307814e-114,7.80841635079224,0.571,0.003,1.26029097327297e-109,"3","AURKB","AVC"
8.14720052885201e-113,5.21019254543198,0.745,0.03,1.33125256641442e-108,"3","BIRC5","AVC"
4.12561888532634e-111,6.78571675335955,0.653,0.017,6.74126125862324e-107,"3","MKI67","AVC"
3.13480976879616e-110,6.49323195431164,0.653,0.017,5.12227916221293e-106,"3","NDC80","AVC"
3.15658788223387e-108,7.11114748624692,0.582,0.008,5.15786459957014e-104,"3","CEP55","AVC"
1.24153176518984e-107,5.98018044348529,0.673,0.022,2.0286629043202e-103,"3","PCLAF","AVC"
1.44655191353057e-107,6.83050539976981,0.571,0.007,2.36366582670896e-103,"3","NUF2","AVC"
3.66347620861582e-105,6.32608302900161,0.755,0.043,5.98612012487826e-101,"3","CDK1","AVC"
1.4863383024684e-103,6.73910651158771,0.561,0.008,2.42867678623337e-99,"3","GTSE1","AVC"
1.60374738824405e-103,5.49800060413054,0.633,0.018,2.62052323239078e-99,"3","CDT1","AVC"
1.1782440335576e-102,5.7120835513865,0.633,0.019,1.92525075083312e-98,"3","ASF1B","AVC"
1.45567180697096e-101,5.64703451809844,0.694,0.032,2.37856773259055e-97,"3","BUB1B","AVC"
1.67194843118312e-101,4.91460542275086,0.796,0.053,2.73196373655321e-97,"3","CCNB2","AVC"
3.85626287924447e-100,6.57040534374589,0.663,0.028,6.30113354468547e-96,"3","CCNA2","AVC"
2.29825421847409e-99,5.93078156714068,0.622,0.02,3.75534739298666e-95,"3","DLGAP5","AVC"
3.15457013702869e-99,5.16970381746921,0.745,0.045,5.15456760390489e-95,"3","PRC1","AVC"
5.31005550847345e-99,6.84762355748119,0.571,0.012,8.67663070084562e-95,"3","TROAP","AVC"
2.35422443359163e-98,8.74505855996682,0.48,0.001,3.84680272448873e-94,"3","KIF18B","AVC"
8.76511178757203e-98,7.34101139651306,0.551,0.01,1.43221926608927e-93,"3","CDC20","AVC"
1.423118377434e-97,5.92083802960368,0.765,0.057,2.32537542872715e-93,"3","NUSAP1","AVC"
8.37488942020851e-97,4.79741090958809,0.714,0.04,1.36845693126207e-92,"3","CENPU","AVC"
1.04951667961747e-95,6.22684996641762,0.571,0.014,1.71491025449495e-91,"3","TTK","AVC"
1.37230723151675e-95,5.78087209833587,0.551,0.011,2.24235001629838e-91,"3","KIF4A","AVC"
2.31545588347464e-95,5.74311269264762,0.551,0.011,3.78345491359756e-91,"3","RAD54L","AVC"
1.46488118942296e-94,7.40889411824737,0.5,0.006,2.39361586351712e-90,"3","CDC45","AVC"
2.82161513034714e-93,4.98446175357639,0.571,0.016,4.61051912298722e-89,"3","CDCA5","AVC"
5.18773600163659e-93,5.48397270800978,0.541,0.011,8.47676062667419e-89,"3","MELK","AVC"
1.91315199112842e-92,5.7343517417709,0.694,0.042,3.12609035350383e-88,"3","CENPF","AVC"
3.15315684690921e-92,6.45124802454547,0.5,0.007,5.15225828784966e-88,"3","SKA1","AVC"
1.80972717754163e-91,5.94150981775591,0.531,0.011,2.95709420810303e-87,"3","ESPL1","AVC"
2.46558637227782e-91,5.12566766248968,0.561,0.016,4.02876813230196e-87,"3","RTKN2","AVC"
3.06171594208689e-91,5.37142113065028,0.633,0.029,5.00284384936998e-87,"3","KIF14","AVC"
3.63287571551348e-91,5.34854098883376,0.612,0.024,5.93611891914903e-87,"3","PRR11","AVC"
2.11709426015598e-90,5.8815205149953,0.51,0.009,3.45933202109488e-86,"3","RAD51","AVC"
5.97007659759599e-90,5.46755346340095,0.653,0.035,9.75510516047185e-86,"3","HJURP","AVC"
7.87336207353721e-90,4.58085947457023,0.714,0.048,1.28650736281598e-85,"3","TRIP13","AVC"
2.70871095383669e-89,7.0910640307572,0.469,0.004,4.42603369856914e-85,"3","NEK2","AVC"
3.93308043816174e-88,5.64155188319327,0.551,0.017,6.42665343595628e-84,"3","BRCA2","AVC"
5.99295185633645e-88,6.66853280041147,0.48,0.007,9.79248333325376e-84,"3","DSCC1","AVC"
6.30360805291542e-88,4.92436016501201,0.755,0.065,1.03000955584638e-83,"3","CENPM","AVC"
8.35613444082514e-88,4.71072826726324,0.612,0.027,1.36539236763083e-83,"3","TICRR","AVC"
1.37571822104307e-87,6.21546391826662,0.48,0.007,2.24792357318438e-83,"3","NCAPH","AVC"
2.56282905537362e-87,5.23782446010631,0.582,0.022,4.1876626764805e-83,"3","CDC6","AVC"
2.05596964253526e-86,5.19512442744125,0.673,0.043,3.35945439590262e-82,"3","ARHGAP11A","AVC"
1.62850380172022e-85,6.37303425947223,0.469,0.007,2.66097521201083e-81,"3","MCM10","AVC"
5.54850866628972e-85,4.6481263214444,0.592,0.025,9.0662631607174e-81,"3","SHCBP1","AVC"
6.26091993321979e-85,4.59932707548338,0.643,0.037,1.02303431708811e-80,"3","MND1","AVC"
1.72727562211064e-84,5.16577099846047,0.653,0.041,2.82236836652878e-80,"3","UHRF1","AVC"
2.52301672151836e-84,4.64293759711499,0.612,0.03,4.12260932296101e-80,"3","KNL1","AVC"
4.82475289499866e-84,5.11503359907808,0.592,0.028,7.88364623042782e-80,"3","DTL","AVC"
1.02506065999739e-83,4.95179359824585,0.541,0.018,1.67494911843573e-79,"3","CLSPN","AVC"
5.83053904159987e-83,5.16860180456659,0.653,0.042,9.52710079397419e-79,"3","DEPDC1","AVC"
1.05977206969786e-82,6.98952116739007,0.418,0.002,1.7316675618863e-78,"3","CDC25C","AVC"
1.1630361383033e-81,4.98828227553624,0.714,0.062,1.90040104998759e-77,"3","KIF23","AVC"
1.2206949273882e-80,7.14374120021876,0.418,0.003,1.99461551135232e-76,"3","CENPA","AVC"
2.00141000786228e-80,4.33821047377029,0.847,0.124,3.27030395284697e-76,"3","ZWINT","AVC"
8.00106418172185e-80,5.66310830531404,0.51,0.017,1.30737388729335e-75,"3","DEPDC1B","AVC"
1.39257797823149e-79,5.67549588465879,0.49,0.013,2.27547241643025e-75,"3","KIF20A","AVC"
1.57688039443824e-78,5.12851048300307,0.52,0.019,2.57662256451208e-74,"3","RAD51AP1","AVC"
8.34599449255647e-78,5.6428841355944,0.48,0.013,1.36373550008373e-73,"3","IQGAP3","AVC"
8.61828883076268e-78,4.73610183779102,0.643,0.047,1.40822839494662e-73,"3","GINS2","AVC"
1.68798138393368e-77,4.18731691249862,0.776,0.093,2.75816158134763e-73,"3","FANCI","AVC"
8.76796945862717e-77,4.36458130133755,0.571,0.029,1.43268620953968e-72,"3","SKA3","AVC"
2.16851624013351e-76,7.42750634221973,0.378,0.001,3.54335553637815e-72,"3","ERCC6L","AVC"
1.00229645456536e-75,4.46339257569831,0.582,0.032,1.6377524067598e-71,"3","XRCC2","AVC"
1.0155197423898e-75,4.48040244404774,0.541,0.024,1.65935925906494e-71,"3","FANCD2","AVC"
2.58906213894706e-75,4.1181014208534,0.622,0.042,4.23052753503949e-71,"3","CIP2A","AVC"
3.29288630398056e-75,4.93610842172107,0.592,0.038,5.38057622070423e-71,"3","CDCA2","AVC"
1.53183850394741e-74,3.86889467153489,0.592,0.034,2.50302411545007e-70,"3","CENPI","AVC"
1.03706147502289e-73,4.585767017498,0.724,0.081,1.69455845018741e-69,"3","KIF11","AVC"
1.49991935280804e-73,5.33537164877357,0.51,0.022,2.45086822248834e-69,"3","CDCA3","AVC"
4.73259463999761e-73,4.65220489084475,0.52,0.023,7.7330596417561e-69,"3","WDR62","AVC"
5.13151454175236e-73,4.85999337983793,0.5,0.02,8.38489476122335e-69,"3","EXO1","AVC"
6.43261620376062e-71,5.03549750340698,0.582,0.04,1.05108948769449e-66,"3","HMMR","AVC"
1.60178168146884e-70,4.09504200088112,0.796,0.122,2.61731126752009e-66,"3","MAD2L1","AVC"
4.20838959240168e-70,4.59425319484369,0.653,0.058,6.87650859398435e-66,"3","ASPM","AVC"
1.15367684007643e-69,3.7996739008258,0.765,0.1,1.88510795668489e-65,"3","CENPH","AVC"
3.98268071015238e-69,4.9294407392358,0.735,0.099,6.50770028038898e-65,"3","TPX2","AVC"
1.08703484154985e-68,3.76223540962239,0.745,0.092,1.77621493109246e-64,"3","CENPN","AVC"
1.77758927479189e-68,4.23062095321933,0.663,0.067,2.90458087500995e-64,"3","SPAG5","AVC"
2.40313962191665e-68,5.42318157345441,0.48,0.021,3.9267301422118e-64,"3","FAM83D","AVC"
5.56882179777457e-68,6.08683796440822,0.378,0.006,9.09945481756365e-64,"3","FAM111B","AVC"
8.4585010953085e-67,4.4898151368041,0.592,0.047,1.38211907897341e-62,"3","CENPE","AVC"
1.08730785143709e-66,4.26401550014968,0.786,0.129,1.7766610292482e-62,"3","TACC3","AVC"
2.15813195468037e-66,5.19296001780029,0.398,0.009,3.52638761394773e-62,"3","BRIP1","AVC"
2.59642400037072e-66,4.76859163970711,0.449,0.017,4.24255681660575e-62,"3","PLK4","AVC"
3.77802258658381e-65,4.35073665390218,0.439,0.016,6.17328890647795e-61,"3","CENPK","AVC"
4.18148388930228e-65,6.51391648540597,0.694,0.09,6.83254467511993e-61,"3","HIST1H1B","AVC"
2.00436136958109e-64,4.77178959368824,0.418,0.013,3.27512647789549e-60,"3","KIF15","AVC"
3.25401991010713e-64,3.93669524332392,0.551,0.039,5.31706853311504e-60,"3","POC1A","AVC"
1.06009722151528e-63,3.83817264365598,0.592,0.049,1.73219885995597e-59,"3","TMSB15A","AVC"
2.01365256424007e-63,6.75092180831146,0.327,0.002,3.29030828996828e-59,"3","E2F7","AVC"
4.18746995729399e-63,4.8688629138057,0.418,0.014,6.84232591021838e-59,"3","HASPIN","AVC"
6.2283457312615e-63,3.74184656321291,0.653,0.07,1.01771169248813e-58,"3","PTTG1","AVC"
3.37900232478252e-62,4.91179584267143,0.398,0.012,5.52128979869464e-58,"3","DDIAS","AVC"
1.76303981427798e-61,7.43336771205817,0.306,0.001,2.88080705653023e-57,"3","ESCO2","AVC"
4.79551166230617e-61,3.77860097914585,0.531,0.038,7.83586605620828e-57,"3","RECQL4","AVC"
6.96670777726323e-61,5.19524191075866,0.398,0.013,1.13836005080481e-56,"3","TCF19","AVC"
